Grosgrain,"Grosgrain (/ˈɡroʊɡreɪn/, GROH-grayn, also sometimes pronounced /ˈɡrɒsɡreɪn/, GRAHS-grayn), is a type of fabric or ribbon defined by the fact that its weft is heavier than its warp, creating prominent transverse ribs. It is called a ""corded"" fabric since the weft resembles a fine cord. Grosgrain is a plain weave corded fabric, with heavier cords than in poplin but lighter than in faille.[1][2] Grosgrain has a very dull appearance with little luster but is very strong.[3] It is a firm, close-woven, fine-corded fabric.[4] Grosgrain fabric is most commonly available in black, but grosgrain ribbon comes in a large variety of colors and patterns. The ribbon is very similar to Petersham ribbon in its appearance, but it does not have the ability to follow the curves of a surface or edge the way that the latter does.
",https://en.wikipedia.org//wiki/Grosgrain
Habutai,"Habutai or habotai  (from the Japanese habutae (羽二重), literally ""feather-two-layer"") is one of the most basic plain weaves of silk fabric.  While it was traditionally woven in Japan, most habutai is today woven in China.  It is normally a lining silk but can also be used for T-shirts, lampshades, summer blouses or very light lingerie.  It is quite easy to dye and can be found in many stores.
",https://en.wikipedia.org//wiki/Habutai
Halas lace,"Halas lace is a type of needle lace. It first appeared in 1902[1] in the town of Kiskunhalas, Hungary, colloquially known as ""Halas"". The lace was typically soft orange, pale green and yellow in colouring.[2] Arpad Dekani and Maria Markovits are credited with developing Halas lace.[1] Initially, Dekani did all of the design work while Markovits executed the designs.[1]
",https://en.wikipedia.org//wiki/Halas_lace
Haircloth,"Haircloth is a stiff, unsupple fabric typically made from horsehair and/or from the wooly hair of a camel. Although horsehair generally refers to the hair of a horse's mane or tail, haircloth itself is sometimes called horsehair. Horse or camel hair woven into haircloth may be fashioned into clothing or upholstery.
",https://en.wikipedia.org//wiki/Haircloth
Harris Tweed,"Harris Tweed is a tweed cloth that is handwoven by islanders at their homes in the Outer Hebrides of Scotland, finished in the Outer Hebrides, and made from pure virgin wool dyed and spun in the Outer Hebrides. This definition, quality standards and protection of the Harris Tweed name are enshrined in the Harris Tweed Act 1993.[1]
",https://en.wikipedia.org//wiki/Harris_Tweed
Hemp,"
",https://en.wikipedia.org//wiki/Hemp
Hessian fabric,"Hessian (pronounced /ˈhɛsiən/), burlap in the US and Canada,[1] or crocus in Jamaica[2] is a woven fabric usually made from skin of the jute plant[3][4][5] or sisal fibres,[6] which may be combined with other vegetable fibres to make rope, nets, and similar products. Gunny is similar in texture and construction.
",https://en.wikipedia.org//wiki/Hessian_fabric
Herringbone (cloth),"Herringbone, also called broken twill weave,[1] describes a distinctive V-shaped weaving pattern usually found in twill fabric.  It is distinguished from a plain chevron by the break at reversal, which makes it resemble a broken zigzag or the bones of a fish such as a herring. The pattern is called herringbone because it resembles the skeleton of a herring fish.[2] Herringbone-patterned fabric is usually wool, and is one of the most popular cloths used for suits and outerwear.[3] Tweed cloth is often woven with a herringbone pattern.
",https://en.wikipedia.org//wiki/Herringbone_(cloth)
Himroo,"
",https://en.wikipedia.org//wiki/Himroo
Hodden,"Hodden or wadmel is a coarse kind of cloth made of undyed wool, formerly much worn by the peasantry of Scotland. It was usually made on small hand-looms by the peasants. Hodden grey was made by mixing black and white fleeces together in the proportion of one to twelve when weaving. The origin of the word is unknown.[1]
",https://en.wikipedia.org//wiki/Hodden
Holland cloth,"The Holland cloth, or simply Holland is a plainwoven or dull-finish linen used as furniture covering or a cotton fabric made more or less opaque by a glazed or unglazed finish (the Holland finish). Originally the name was applied to any fine, plainwoven linens imported from Europe, and particularly from the Netherlands.[1]
",https://en.wikipedia.org//wiki/Holland_cloth
Hollie Point,"Hollie point is an English needle lace noted for its use in baby clothes, particularly in the 18th century.  It is also known as Holy point, because it was originally used in liturgical laces.  The Puritans were the first to make common usage of Hollie point beginning in the reign of James I.[1]
",https://en.wikipedia.org//wiki/Hollie_Point
Houndstooth check,"Houndstooth, hounds tooth check or hound's tooth (and similar spellings), also known as dogstooth, dogtooth, dog's tooth, or pied-de-poule, is a duotone textile pattern characterized by broken checks or abstract four-pointed shapes, often in black and white, although other colours are used. The classic houndstooth pattern is an example of a tessellation.
",https://en.wikipedia.org//wiki/Houndstooth_check
Intarsia (knitting),"Intarsia is a knitting technique used to create patterns with multiple colours. As with the woodworking technique of the same name, fields of different colours and materials appear to be inlaid in one another, fit together like a jigsaw puzzle.
",https://en.wikipedia.org//wiki/Intarsia_(knitting)
Jersey (fabric),"Jersey is a knit fabric used predominantly for clothing manufacture. It was originally made of wool, but is now made of wool, cotton, and synthetic fibers. Since medieval times, Jersey, Channel Islands, where the material was first produced, had been an important exporter of knitted goods[1] and the fabric in wool from Jersey became well known. The fabric can be a very stretchy single knitting, usually light-weight, jersey with one flat side and one piled side.[2] When made with a lightweight yarn, this is the fabric most often used to make T-shirts.[2]  Or it can be a double knitted jersey (interlock jersey), with less stretch, that creates a heavier fabric of two single jerseys knitted together to leave the two flat sides on the outsides of the fabric, with the piles in the middle.[2] Interlock jersey is sometimes used as a more formal alternative knit to the traditional piqué knit for polo shirts, and is generally the preferred knit for those made from pima cotton. Jersey is considered to be an excellent fabric for draped garments, such as dresses, and women's tops. 
",https://en.wikipedia.org//wiki/Jersey_(fabric)
Jacquard knit,"The Jacquard machine (French: [ʒakaʁ]) is a device fitted to a power loom that simplifies the process of manufacturing textiles with such complex patterns as brocade, damask and matelassé.[3] It was invented by Joseph Marie Jacquard in 1804[4], based on earlier inventions by the Frenchmen Basile Bouchon (1725), Jean Baptiste Falcon (1728), and Jacques Vaucanson (1740).[5] The machine was controlled by a ""chain of cards""; a number of punched cards laced together into a continuous sequence.[6] Multiple rows of holes were punched on each card, with one complete card corresponding to one row of the design. Several such paper cards, generally white in color, can be seen in the images below. Chains, like Bouchon's earlier use of paper tape, allowed sequences of any length to be constructed, not limited by the size of a card.
",https://en.wikipedia.org//wiki/Jacquard_knit
Jamdani,"Genres
",https://en.wikipedia.org//wiki/Jamdani
Jersey (fabric),"Jersey is a knit fabric used predominantly for clothing manufacture. It was originally made of wool, but is now made of wool, cotton, and synthetic fibers. Since medieval times, Jersey, Channel Islands, where the material was first produced, had been an important exporter of knitted goods[1] and the fabric in wool from Jersey became well known. The fabric can be a very stretchy single knitting, usually light-weight, jersey with one flat side and one piled side.[2] When made with a lightweight yarn, this is the fabric most often used to make T-shirts.[2]  Or it can be a double knitted jersey (interlock jersey), with less stretch, that creates a heavier fabric of two single jerseys knitted together to leave the two flat sides on the outsides of the fabric, with the piles in the middle.[2] Interlock jersey is sometimes used as a more formal alternative knit to the traditional piqué knit for polo shirts, and is generally the preferred knit for those made from pima cotton. Jersey is considered to be an excellent fabric for draped garments, such as dresses, and women's tops. 
",https://en.wikipedia.org//wiki/Jersey_(fabric)
Lace,"
",https://en.wikipedia.org//wiki/Lace
Lamé (fabric),"
",https://en.wikipedia.org//wiki/Lam%C3%A9_(fabric)
Lampas,"Lampas is a type of luxury fabric with a background weft (a ""ground weave"") typically in taffeta with supplementary wefts (the ""pattern wefts"") laid on top and forming a design, sometimes also with a ""brocading weft"". Lampas is typically woven in silk, and often has gold and silver thread enrichment.
",https://en.wikipedia.org//wiki/Lampas
Lantana (fabric),"Lantana is a fabric blended from typically 80% cotton and 20% wool.
",https://en.wikipedia.org//wiki/Lantana_(fabric)
Lanon,"
",https://en.wikipedia.org//wiki/Lanon
Lawn cloth,"Lawn cloth or lawn is a fine plain weave textile, now chiefly of cotton. Terms also used include batiste and nainsook. Originally the name applied to plain weave linen, and linen lawn is also called ""handkerchief linen"".[1][2]
",https://en.wikipedia.org//wiki/Lawn_cloth
Leather,"Leather is a durable and flexible material created by tanning animal rawhide and skins. The most common raw material is cattle hide. It can be produced at manufacturing scales ranging from artisan to modern industrial scale.
",https://en.wikipedia.org//wiki/Leather
Leatherette,"
",https://en.wikipedia.org//wiki/Leatherette
Limerick lace,"Limerick lace is a specific class of lace originating in Limerick, Ireland, which was later produced throughout the country. It evolved from the invention of a machine which made net in 1808. Until John Heathcoat invented a net-making machine in Devon in 1815, handmade net was a very expensive fabric. This meant cheap net became available to Irish lacemakers, particularly after 1823 when Heathcoat's patent expired.[1]
",https://en.wikipedia.org//wiki/Limerick_lace
Linen,"Linen /ˈlɪnən/ is a textile made from the fibers of the flax plant. Linen is laborious to manufacture, but the fiber is very strong, absorbent, and dries faster than cotton. Garments made of linen are valued for their exceptional coolness and freshness in hot and humid weather. 
",https://en.wikipedia.org//wiki/Linen
Linsey-woolsey,"Linsey-woolsey (less often, woolsey-linsey or in Scots, wincey) is a coarse twill or plain-woven fabric woven with a linen warp and a woollen weft. Similar fabrics woven with a cotton warp and woollen weft in Colonial America were also called linsey-woolsey or wincey.[1][2] The name derives from a combination of lin (an archaic word for flax, whence ""linen"") and wool. This textile has been known since ancient times; known as Shatnez in Hebrew, the Torah and hence Jewish law explicitly forbid wearing it.[3]
",https://en.wikipedia.org//wiki/Linsey-woolsey
Loden cape,"A loden cape is an overcoat of Tyrolean origin, made of a thick, water-resistant woolen material with a short pile known as loden cloth, first produced by peasants in Austria. This fabric is derived from the coarse, oily wool of mountain sheep and has a traditional earthy green colour. The name is derived from Middle High German ""lode"" or from Old High German ""lodo"", meaning ""coarse cloth"".[1]  It is a cloth of traditional Tracht worn in both Austrian and German Tyrol.
",https://en.wikipedia.org//wiki/Loden_cape
Longcloth,"Longcloth refers to a plain cotton cloth originally made in comparatively long pieces.
",https://en.wikipedia.org//wiki/Longcloth
Mackinaw cloth,"Mackinaw cloth is a heavy and dense water-repellent woolen cloth, similar to Melton cloth but using a tartan pattern, often “buffalo plaid”. It was used to make a short coat of the same name, sometimes with a doubled shoulder. These jackets have their origins on the Canadian frontier and were later made famous by American loggers in the upper Midwest as workwear during the mid-19th century logging boom.
",https://en.wikipedia.org//wiki/Mackinaw_cloth
Madapollam,"Madapollam /ˌmædəˈpɒləm/ is a soft cotton fabric manufactured from fine yarns with a dense pick laid out in linen weave. Madapollam is used as an embroidery and handkerchief fabric and as a base for fabric printing.[1][2]  The equal warp and weft mean that the tensile strength and shrinkage is the same in any two directions at right angles and that the fabric absorbs liquids such as ink, paint and aircraft dope equally along its X and Y axes.
",https://en.wikipedia.org//wiki/Madapollam
Madras (cloth),"
",https://en.wikipedia.org//wiki/Madras_(cloth)
Matelassé,"Matelassé (French: [matlase]) is a weaving or stitching technique yielding a pattern that appears quilted or padded.[1]
Matelassé may be achieved by hand, on a jacquard loom, or using a quilting machine. It is meant to mimic the style of hand-stitched quilts made in Marseilles, France. It is a heavy, thick textile that appears to be padded but actually has no padding within the fabric.
",https://en.wikipedia.org//wiki/Matelass%C3%A9
Melton (cloth),"Melton cloth is traditionally made of wool and is woven in a twill form. It is thick, due to having been well fulled, which gives it a felt-like smooth surface. It is napped and very closely sheared. Meltons are similar to Mackinaw cloth. It is a very solid cloth in which the twill weave pattern is completely concealed due to the finishing processes. Because of its dense, quasi-felted texture it frays minimally or not at all. It is hard wearing and wind and weather resistant. Its main use is for heavy outer garments and coats and for blankets. In lighter weights melton cloth is traditionally used for lining the underside of jacket collars.[1] It was developed in the Leicestershire town of Melton Mowbray, from which it derives its name.[2] This town is the traditional centre of English fox-hunting, and black and scarlet hunting coats are traditionally made from melton cloth, due to its weatherproof qualities. In England not only is melton used for the scarlet hunting coat, an iconic symbol of the upper-class elite, but it is also used in black for the donkey jacket,[3] an iconic symbol of the working class labouring man. Both uses rely on its weatherproof qualities.
",https://en.wikipedia.org//wiki/Melton_(cloth)
Mesh,"A mesh is a barrier made of connected strands of metal, fiber, or other flexible or ductile materials. A mesh is similar to a web or a net in that it has many attached or woven strands.
",https://en.wikipedia.org//wiki/Mesh
Milliskin,"Milliskin is a type of fabric commonly used to make tights and dance leotards. It was used to make the Superman costume in the movie Superman Returns (2006).[1]
",https://en.wikipedia.org//wiki/Milliskin
Mockado,"Mockado (also moquette,[1] moucade) is a woollen pile fabric made in imitation of silk velvet from the mid-sixteenth century.[2][3][4] Mockado was usually constructed with a woollen pile on a linen or worsted wool warp and woollen weft, although the ground fabric could be any combination of wool, linen, and silk.  Mockado was used for furnishings and carpeting, and also for clothing such as doublets, farthingales, and kirtles.[3][5][6]
",https://en.wikipedia.org//wiki/Mockado
Moire (fabric),"Moire (/ˈmwɑːr/ or /ˈmɔːr/), less often moiré, is a textile with a wavy (watered) appearance produced mainly from silk, but also wool, cotton and rayon. The watered appearance is usually created by the finishing technique called calendering. Moire effects are also achieved by certain weaves,[1] such as varying the tension in the warp and weft of the weave.  Silk treated in this way is sometimes called watered silk.[2]
",https://en.wikipedia.org//wiki/Moire_(fabric)
Moleskin,"Moleskin is a heavy cotton fabric, woven and then sheared to create a short, soft pile on one side.  The feel and appearance of its nap is similar to felt or chamois, but less plush than velour. The word is also used for clothing made from this fabric, as well as adhesive pads stuck to the skin to prevent blisters.[1] Clothing made from moleskin is noted for its softness and durability. Some variants of the cloth are so densely woven as to be windproof.[2]
",https://en.wikipedia.org//wiki/Moleskin
Monk's cloth,"Monk's Cloth is an evenweave cloth which is used in Swedish weaving and many other evenweave projects. This cloth has a loose over and under four strand weave. These strands are called floats and are used to weave the threads through. The cloth is 100% cotton and can be purchased in a variety of colors at craft and fabric stores. The cotton will shrink when washed, so should be pre-washed before so as to achieve the correct sizing before stitching.
",https://en.wikipedia.org//wiki/Monk%27s_cloth
Moquette,"Moquette, derived from the French word for carpet, is a type of woven pile fabric in which cut or uncut threads form a short dense cut or loop pile. As well as giving it a distinctive velvet-like feel, the pile construction is particularly durable, and ideally suited to applications such as public transport. Its upright fibres form a flexible, non-rigid surface, which are constantly displaced to give durability and anti-stain benefits.[1] Traditional moquette fabrics are made from a wool nylon face with an interwoven cotton backing.
",https://en.wikipedia.org//wiki/Moquette
Mouflon,"
",https://en.wikipedia.org//wiki/Mouflon
Muslin,"
",https://en.wikipedia.org//wiki/Muslin
Muslin,"
",https://en.wikipedia.org//wiki/Muslin
Nankeen,"Nankeen (also called Nankeen cloth) is a kind of pale yellowish cloth originally made in Nanjing, China from a yellow variety of cotton, but subsequently manufactured from ordinary cotton that is then dyed.[1]
",https://en.wikipedia.org//wiki/Nankeen
Neoprene,"Neoprene (also polychloroprene or pc-rubber) is a family of synthetic rubbers that are produced by polymerization of chloroprene.[1] Neoprene exhibits good chemical stability and maintains flexibility over a wide temperature range. Neoprene is sold either as solid rubber or in latex form and is used in a wide variety of applications, such as laptop sleeves, orthopaedic braces (wrist, knee, etc.), electrical insulation, liquid and sheet-applied elastomeric membranes or flashings, and automotive fan belts.[2]
",https://en.wikipedia.org//wiki/Neoprene
Net (textile),"Net or netting is any textile in which the yarns are fused, looped or knotted at their intersections, resulting in a fabric with open spaces between the yarns.[1] Net has many uses, and comes in different varieties. Depending on the type of yarn or filament that is used to make up the textile, its characteristics can vary from durable to not durable.
",https://en.wikipedia.org//wiki/Net_(textile)
Oilskin,"An oilskin is a waterproof garment, typically worn by sailors and by others in wet areas, such as fish-plant workers. The modern oilskin garment was developed by a New Zealander, Edward Le Roy, in 1898.  Le Roy used worn-out sailcloth painted with a mixture of linseed oil and wax to produce a waterproof garment suitable to be worn on deck in foul-weather conditions.
",https://en.wikipedia.org//wiki/Oilskin
Organdy,"Organdy or organdie is the sheerest and crispest cotton cloth made.[1] Combed yarns contribute to its appearance.
",https://en.wikipedia.org//wiki/Organdy
Organza,"Organza is a thin, plain weave, sheer fabric traditionally made from silk. Many modern organzas are woven with synthetic filament fibers such as polyester or nylon. Silk organza is woven by a number of mills along the Yangtze River and in the province of Zhejiang in China. A coarser silk organza is woven in the Bangalore area of India. Deluxe silk organzas are woven in France and Italy.[1]
",https://en.wikipedia.org//wiki/Organza
Osnaburg,"Osnaburg is a general term for coarse, plain-weave fabric. It also refers specifically to a historic fabric originally woven in flax but also in tow or jute, and from flax or tow warp with a mixed or jute weft.
",https://en.wikipedia.org//wiki/Osnaburg
Ottoman (textile),"Ottoman is a fabric with a pronounced ribbed or corded effect, often made of silk or a mixture of cotton and other silk like yarns. It is mostly used for formal dress and in particular, legal dress (such as QC gowns) and academic dress (mostly for hoods). 
",https://en.wikipedia.org//wiki/Ottoman_(textile)
Oxford (cloth),"Oxford is a type of woven dress shirt fabric, employed to make a particular casual-to-formal cloth in dress shirts that may be called Oxford shirts.
",https://en.wikipedia.org//wiki/Oxford_(cloth)
Paduasoy,"Paduasoy or padesoy[1] (/ˈpædjuəsɔɪ/; French: peau de soie) is a luxurious strong corded or grosgrain silk textile that originated in Early Modern Europe. The term paduasoy first appeared in English in 1663.[2]
",https://en.wikipedia.org//wiki/Paduasoy
Panné velvet,"Velvet is a type of woven tufted fabric in which the cut threads are evenly distributed, with a short dense pile, giving it a distinctive soft feel. By extension, the word velvety means ""smooth like velvet."" Velvet can be made from either synthetic or natural fibers.
",https://en.wikipedia.org//wiki/Pann%C3%A9_velvet
Paduasoy,"Paduasoy or padesoy[1] (/ˈpædjuəsɔɪ/; French: peau de soie) is a luxurious strong corded or grosgrain silk textile that originated in Early Modern Europe. The term paduasoy first appeared in English in 1663.[2]
",https://en.wikipedia.org//wiki/Paduasoy
Percale,"Percale[1] is a closely woven plain-weave fabric often used for bed covers. Percale has a thread count of about 200 or higher and is noticeably tighter than the standard type of weave used for bedsheets. It has medium weight, is firm and smooth with no gloss, and warps and washes very well. It is made from both carded and combed yarns, and may be woven of various fibers, such as cotton, polyester, or various blends.[2]
",https://en.wikipedia.org//wiki/Percale
Piqué (weaving),"Piqué, or marcella, refers to a weaving style, normally used with cotton yarn, which is characterized by raised parallel cords or geometric designs in the fabric.[1]  Piqué fabrics vary from semi-sheer dimity to heavy weight waffle cloth.[1] Twilled cotton and corded cotton are close relatives.
",https://en.wikipedia.org//wiki/Piqu%C3%A9_(weaving)
Plissé,"Crêpe, also spelt crepe or crape (from the Fr. crêpe[1]), is a silk, wool, or synthetic fiber fabric with a distinctively crisp, crimped appearance. The term crape typically refers to a form of the fabric associated specifically with mourning.[2] Crêpe is also historically called crespe or crisp.[3]
",https://en.wikipedia.org//wiki/Pliss%C3%A9
Plush,"Plush (from French peluche) is a textile having a cut nap or pile the same as fustian or velvet.  Its softness of feel gave rise to the adjective ""plush"" to describe something soft or luxurious, which was extended to describe luxury accommodation, or something rich and full.[1]
",https://en.wikipedia.org//wiki/Plush
Point de France,"Point de France is a type of needle lace developed in the late 17th century.[1] It is characterized by rich and symmetrical detail, and a reliance on symbols associated with King Louis XIV of France, such as suns, sunflowers, fleurs-de-lys, and crowns. [2]
",https://en.wikipedia.org//wiki/Point_de_France
Point de Gaze,"Point de Gaze (sometimes Point de Gauze) is a needle lace from Belgium named for the gauze-like appearance of the mesh ground. It was made from the early to mid 1800s to the 1930s.
",https://en.wikipedia.org//wiki/Point_de_Gaze
Point de Venise,"Point de Venise (also Gros Point de Venise) is a Venetian needle lace from the 17th century characterized by scrolling floral patterns with additional floral motifs worked in relief (in contrast with the geometric designs of the earlier reticella).[2] By the mid-seventeenth century, it had overtaken Flemish lace as the most desirable type of lace in contemporary European fashion.[3]
",https://en.wikipedia.org//wiki/Point_de_Venise
Polar fleece,"Polar fleece is a soft napped insulating fabric made from  polyester.
",https://en.wikipedia.org//wiki/Polar_fleece
Pongee,"Pongee is a soft thin woven cloth. In the early 20th century, pongee was an important export from China to the United States. Pongee is still woven in silk by many mills across China, especially along the banks of the Yangtze at mills in Sichuan, Anhui, Zhejiang and Jiangsu provinces. Generally it varies in weight from 36 to about 50gm/sq m.  In lighter variants, it is called Paj.  It is used as a blouse weight or lining silk.
",https://en.wikipedia.org//wiki/Pongee
Poplin,"Poplin, also called tabinet (or tabbinet)[citation needed], is a fine but thick wool, cotton or silk fabric with a horizontal warp and a vertical weft made with twice the yarns.
Nowadays (by 1920 imported in the States by British producers who made it lighter) it is a strong fabric in a plain weave of any fiber or blend, with crosswise ribs that typically give a corded surface.[1]
",https://en.wikipedia.org//wiki/Poplin
Punto in Aria,"Punto in aria (literally “stitch in air”) is an early form of needle lace devised in Italy. It is considered the first true lace because it was the first meant to be stitched alone, and not first onto a woven fabric.[1]
",https://en.wikipedia.org//wiki/Punto_in_Aria
Qiviut,"Qiviuq [sg] or qiviut [pl] (/ˈkɪviət/ KIV-ee-ət; Inuktitut syllabics: ᕿᕕᐅᖅ; Inuinnaqtun: qiviuq;[1] Inupiaq: qiviu or qiviuq[2] (sometimes spelled qiveut)) is the inner wool of the muskox. In Inuktitut the same word can be used to refer to the down feathers of birds.[3]
",https://en.wikipedia.org//wiki/Qiviut
Quilting,"Quilting is the process of sewing two or more layers of fabric together to make a thicker padded material, usually to create a quilt or quilted garment. Typically, quilting is done with three layers: the top fabric or quilt top, batting or insulating material and backing material, but many different styles are adopted.
",https://en.wikipedia.org//wiki/Quilting
Raschel knit,"Warp knitting is a family of knitting methods in which the yarn zigzags along the length of the fabric; i.e., following adjacent columns, or wales, of knitting, rather than a single row, or course.  For comparison, knitting across the width of the fabric is called weft knitting.
",https://en.wikipedia.org//wiki/Raschel_knit
Rakematiz,"Rakematiz is a thick silk fabric embroidered with strands of gold. It was extremely rare and valuable in earlier eras. Apparel that incorporated rakematiz was popular in Europe in the Middle Ages.
",https://en.wikipedia.org//wiki/Rakematiz
Rayadillo,"Rayadillo was a blue-and-white striped cotton fabric used to make the military uniforms worn by Spanish colonial soldiers from the mid 19th century until the early 20th Century. Known by the British as ""pyjamas"", due to their resemblance with sleeping garments,[1] it was commonly worn amongst soldiers posted in overseas Spanish tropical colonies and later, Spanish Morocco[2] and Spanish Guinea.[3]
It became popular after being worn during the Spanish–American War, and was later adopted by the Philippine Army.[4] It also served as the summer uniform of the regular army in Spain until 1914.[5]
",https://en.wikipedia.org//wiki/Rayadillo
Rep (fabric),"Rep, Rip, Repp, or Reps is a cloth woven in fine cords or ribs across the width of a piece, usually made of silk, wool, or cotton. The name is said to have been adapted from the French reps, a word of unknown origin; it has also been suggested that it is a corruption of rib. In silk it is used for dresses, neckties, and to some extent, for ecclesiastical vestments. In wool and cotton it is used for various upholstery purposes.
",https://en.wikipedia.org//wiki/Rep_(fabric)
Reticella,"Reticella (also reticello or in French point coupé or point couppe) is a needle lace dating from the 15th century and remaining popular into the first quarter of the 17th century. 
",https://en.wikipedia.org//wiki/Reticella
Rib knit,"In knitting, ribbing is a pattern in which vertical stripes of stockinette stitch alternate with vertical stripes of reverse stockinette stitch.  These two types of stripes may be separated by other stripes in which knit and purl stitches alternate vertically; such plissé stripes add width and depth to ribbing but not more elasticity.
",https://en.wikipedia.org//wiki/Rib_knit
Rinzu,"Rinzu (綸子) is a Japanese silk satin damask.[1][2] It was the preferred fabric for kimonos in the Edo period.[3]
",https://en.wikipedia.org//wiki/Rinzu
Ripstop,"Ripstop fabrics are woven fabrics, often made of nylon, using a special reinforcing technique that makes them resistant to tearing and ripping. During weaving, (thick) reinforcement yarns are interwoven at regular intervals in a crosshatch pattern. The intervals are typically 5 to 8 millimeters (0.2 to 0.3 in). Thin and lightweight ripstop fabrics have a 2-dimensional structure due to the thicker yarns being interwoven in thinner cloth. Older lightweight ripstop fabrics display the thicker interlocking thread patterns in the material quite prominently, but more modern weaving techniques make the ripstop threads less obvious. A similar effect can be achieved by weaving two or three fine yarns together at smaller intervals.[1]
",https://en.wikipedia.org//wiki/Ripstop
Ripstop nylon,"Ripstop fabrics are woven fabrics, often made of nylon, using a special reinforcing technique that makes them resistant to tearing and ripping. During weaving, (thick) reinforcement yarns are interwoven at regular intervals in a crosshatch pattern. The intervals are typically 5 to 8 millimeters (0.2 to 0.3 in). Thin and lightweight ripstop fabrics have a 2-dimensional structure due to the thicker yarns being interwoven in thinner cloth. Older lightweight ripstop fabrics display the thicker interlocking thread patterns in the material quite prominently, but more modern weaving techniques make the ripstop threads less obvious. A similar effect can be achieved by weaving two or three fine yarns together at smaller intervals.[1]
",https://en.wikipedia.org//wiki/Ripstop_nylon
Russell cord,"Russell cord is a finely corded fabric, generally constructed with a cotton warp and worsted weft (filling). Two or more warp threads are woven together to form the cord, thus the cord lines run warp-wise.[1] Russell cord is visually similar to a very narrow-waled corduroy called pincord, but it is heavier and more sturdy. It is usually woven using 40% cotton and 60% wool (or similar compositions depending on the weaver). It is mainly used in the making of high quality black academical dress, as well as clerical dress and legal dress in the United Kingdom. It is woven using thicker strands so is heavier than princetta.
",https://en.wikipedia.org//wiki/Russell_cord
Saga Nishiki,"Saga Nishiki (佐賀錦, Saga-nishiki) is a form of brocading from Saga Prefecture, Japan. It is a unique form of brocading in that Japanese paper is used as the warp. This paper is coated in either gold, silver or lacquer. The weft is a silk thread which is dyed. As the technique is time-consuming, only several inches are produced each day.[1]
",https://en.wikipedia.org//wiki/Saga_Nishiki
Sailcloth,"Sailcloth encompasses a wide variety of materials that span those from natural fibers, such as flax, hemp or cotton in various forms of sail canvas, to synthetic fibers, including nylon, polyester, aramids, and carbon fibers in a variety of woven, spun and molded textiles.
",https://en.wikipedia.org//wiki/Sailcloth
Samite,"Samite was a luxurious and heavy silk fabric worn in the Middle Ages, of a twill-type weave, often including gold or silver thread. The word was derived from Old French samit, from medieval Latin samitum, examitum deriving from the Byzantine Greek  ἑξάμιτον hexamiton ""six threads"", usually interpreted as indicating the use of six yarns in the warp.[1][2]  Samite is still used in ecclesiastical robes, vestments, ornamental fabrics, and interior decoration.[3]
",https://en.wikipedia.org//wiki/Samite
Sateen,"Sateen is a fabric made using a satin weave structure but made with spun yarns instead of filament.[1]
",https://en.wikipedia.org//wiki/Sateen
Satin,"Satin is a fabric that typically has a glossy surface and a dull back, one of three fundamental types of textile weaves along with plain weave and twill. The satin weave is characterized by four or more fill or weft yarns floating over a warp yarn, four warp yarns floating over a single weft yarn. Floats are missed interfacings, for example where the warp yarn lies on top of the weft in a warp-faced satin. These floats explain the high luster and even sheen, as unlike in other weaves, the light reflecting is not scattered as much by the fibres. Satin is usually a warp-faced weaving technique in which warp yarns are ""floated"" over weft yarns, although there are also weft-faced satins.[1] If a fabric is formed with a satin weave using filament fibres such as silk, polyester or nylon, the corresponding fabric is termed a satin, although some definitions insist that the fabric be made from silk.[2] If the yarns used are short-staple yarns such as cotton, the fabric formed is considered a sateen.
",https://en.wikipedia.org//wiki/Satin
Saye,"Saye is a woollen cloth woven in the west and south of England in and around the 15th and 16th centuries. A suburb of Bristol, England is called Sea Mills, this was originally Saye Mills.
",https://en.wikipedia.org//wiki/Saye
Scarlet (cloth),"Scarlet was a type of fine and expensive woollen cloth common in Medieval Europe. In the assessment of John Munro, 'the medieval scarlet was therefore a very high-priced, luxury, woollen broadcloth, invariably woven from the finest English wools, and always dyed with kermes, even if mixed with woad, and other dyestuffs. There is no evidence for the use of the term scarlet for any other textile, even though other textiles, especially silks, were also dyed with kermes.'[1]
",https://en.wikipedia.org//wiki/Scarlet_(cloth)
Scrim (material),"A scrim is a woven material, either finely woven lightweight fabric widely used in theatre, or a heavy, coarse woven material used for reinforcement in both building and canvasmaking.
",https://en.wikipedia.org//wiki/Scrim_(material)
Seersucker,"Seersucker or railroad stripe is a thin, puckered, all-cotton fabric, commonly striped or chequered, used to make clothing for spring and summer wear. The word came into English from Hindi, and originates from Sanskrit क्षीरशर्करा (kshirsharkara) and also Persian words شیر shîr and شکر shakar, literally meaning ""milk and sugar"", from the resemblance of its smooth and rough stripes to the smooth texture of milk and the bumpy texture of sugar.[1] Seersucker is woven in such a way that some threads bunch together, giving the fabric a wrinkled appearance in places. This feature causes the fabric to be mostly held away from the skin when worn, facilitating heat dissipation and air circulation. It also means that pressing is not necessary.
",https://en.wikipedia.org//wiki/Seersucker
Serge (fabric),"
",https://en.wikipedia.org//wiki/Serge_(fabric)
Shantung (fabric),"Shantung is a type of silk fabric historically from the province of Shandong.[1] It is similar to Dupioni, but is slightly thinner and less irregular. Shantung is often used for bridal gowns.[2]
",https://en.wikipedia.org//wiki/Shantung_(fabric)
